Rodent,Mouse Sighting,BROOKLYN,"(40.68176036569824, -73.95030947053866)"
PLUMBING,WATER-LEAKS,BROOKLYN,"(40.66655514488337, -73.88592741348276)"
Rodent,Rat Sighting,MANHATTAN,"(40.74484704392847, -73.98195560140155)"
Traffic Signal Condition,LED Lense,QUEENS,"(40.69908372014608, -73.75824450519117)"
NONCONST,VERMIN,QUEENS,"(40.71182638185244, -73.76691666156188)"
Street Condition,Blocked - Construction,MANHATTAN,"(40.70929490736704, -74.01287322207905)"
ELECTRIC,ELECTRIC-SUPPLY,BROOKLYN,"(40.71893358427464, -73.9594699997005)"
NONCONST,VERMIN,QUEENS,"(40.73042781783843, -73.85801042624362)"
Illegal Parking,Commercial Overnight Parking,STATEN ISLAND,"(40.54715747926959, -74.1612967297157)"
Traffic Signal Condition,Warning Signal Lamp,BROOKLYN,"(40.66340092250937, -73.97784330274978)"
PLUMBING,WATER-LEAKS,MANHATTAN,"(40.833660607053794, -73.94003430563872)"
Broken Muni Meter,Coin or Card Did Not Register,QUEENS,"(40.74422564298274, -73.71673396343287)"
Traffic Signal Condition,Controller,BROOKLYN,"(40.57556543881814, -73.9812021930983)"
PLUMBING,WATER-LEAKS,MANHATTAN,"(40.821968197965504, -73.9457318031254)"
DOT Literature Request,Sidewalk Guide for Property Owners- English,Unspecified,
Rodent,Rat Sighting,MANHATTAN,"(40.80924716196946, -73.95373274261046)"
PLUMBING,WATER-LEAKS,BRONX,"(40.83333307998056, -73.91280190383401)"
Overgrown Tree/Branches,Hitting Power/Phone Lines,BRONX,"(40.87685465870967, -73.91125863185366)"
Street Light Condition,Street Light Cycling,BRONX,
NONCONST,VERMIN,BRONX,"(40.82585350328034, -73.89906319332044)"
Disorderly Youth,Playing in Unsuitable Place,STATEN ISLAND,"(40.58585906705049, -74.1492896163948)"
ELECTRIC,ELECTRIC-WIRING,BRONX,"(40.81901851137442, -73.88656207139834)"
PLUMBING,SEWER,BRONX,"(40.87201194640215, -73.85362587147549)"
Blocked Driveway,No Access,BRONX,"(40.86528000651195, -73.8916568216189)"
Traffic Signal Condition,LED Pedestrian Unit,BRONX,
PAINT - PLASTER,WALLS,BRONX,"(40.87887999023407, -73.9074444993524)"
Street Condition,Pothole,MANHATTAN,
Rodent,Rat Sighting,QUEENS,"(40.733345891058626, -73.7945853606557)"
NONCONST,VERMIN,BRONX,"(40.84576469334086, -73.91029170194108)"
Blocked Driveway,Partial Access,STATEN ISLAND,"(40.597910667372865, -74.08189614194194)"
Traffic Signal Condition,Veh Signal Sec Door,BROOKLYN,"(40.6757537468496, -73.97142204784221)"
PLUMBING,BATHTUB,MANHATTAN,"(40.87506731554061, -73.91054867529)"
Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),BROOKLYN,"(40.64345623570536, -73.9727186897543)"
Traffic Signal Condition,Pedestrian Signal,BROOKLYN,"(40.68493915238803, -73.9101330760401)"
PLUMBING,RADIATOR,BRONX,"(40.858654476714186, -73.88614019110922)"
Water System,Leak (Use Comments) (WA2),QUEENS,"(40.760341078327, -73.91458320130948)"
Traffic Signal Condition,Post,BROOKLYN,"(40.61939737192231, -73.96956588163236)"
NONCONST,VERMIN,MANHATTAN,"(40.825005405439974, -73.94913298661972)"
DOF Literature Request,SCRIE Renewal Application - Rent-Controlled Apartments,Unspecified,
Rodent,Rat Sighting,BROOKLYN,"(40.698775060662484, -73.92909484205704)"
PLUMBING,BATHTUB,QUEENS,"(40.745345472375014, -73.92489503359369)"
Rodent,Rat Sighting,BRONX,"(40.81908722995127, -73.88949202319847)"
Traffic Signal Condition,LED Pedestrian Unit,MANHATTAN,
NONCONST,VERMIN,BRONX,"(40.87510679387343, -73.84846632272254)"
Illegal Parking,Blocked Hydrant,BRONX,"(40.880723053540464, -73.87663864911453)"
Traffic Signal Condition,LED Pedestrian Unit,BROOKLYN,"(40.6321095646065, -74.00702182439942)"
NONCONST,VERMIN,QUEENS,"(40.69971900858265, -73.90248914136515)"
Rodent,Rat Sighting,MANHATTAN,"(40.74721488963892, -73.97705031810179)"
Street Light Condition,Street Light Cycling,QUEENS,
PAINT - PLASTER,WALLS,MANHATTAN,"(40.801288872309044, -73.96561794508574)"
For Hire Vehicle Complaint,Car Service Company Complaint,MANHATTAN,"(40.78529363449518, -73.96933477605721)"
Street Light Condition,Street Light Cycling,QUEENS,
NONCONST,VERMIN,BROOKLYN,"(40.65777699805864, -73.9514662527712)"
DPR Literature Request,Trees and Sidewalks Brochure,Unspecified,
Street Light Condition,Street Light Cycling,QUEENS,
NONCONST,VERMIN,QUEENS,"(40.78111010669446, -73.91777382314979)"
DPR Literature Request,Trees and Sidewalks Brochure,Unspecified,
Street Light Condition,Street Light Cycling,QUEENS,
PAINT - PLASTER,WALLS,QUEENS,"(40.69016297012941, -73.83595939389049)"
Street Condition,Pothole,BROOKLYN,
Traffic Signal Condition,LED Pedestrian Unit,MANHATTAN,
PLUMBING,SHOWER-STALL,BRONX,"(40.8790702409181, -73.87616438150768)"
Noise - Street/Sidewalk,Loud Music/Party,BRONX,"(40.88252536849583, -73.88096408371558)"
Rodent,Condition Attracting Rodents,BRONX,"(40.829769270049425, -73.87562016499348)"
PLUMBING,BASIN/SINK,BRONX,"(40.869721570056875, -73.89532671061157)"
Vending,Unlicensed,BRONX,"(40.88252536849583, -73.88096408371558)"
Street Light Condition,Street Light Dayburning,BROOKLYN,"(40.663126330972496, -73.95089285614004)"
NONCONST,VERMIN,BROOKLYN,"(40.69895634916838, -73.91698076189407)"
Street Condition,"Rough, Pitted or Cracked Roads",QUEENS,"(40.69977737350716, -73.83178471717194)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BROOKLYN,"(40.68362095922593, -73.8693053882341)"
PLUMBING,BATHTUB,QUEENS,"(40.669590136614225, -73.77540581406001)"
Street Condition,Pothole,QUEENS,"(40.57997084884894, -73.83425005299634)"
Sweeping/Missed-Inadequate,3 Sweeping/Missed-Inadequate,BROOKLYN,"(40.68203839647397, -73.87786790975053)"
PAINT - PLASTER,WALLS,BRONX,"(40.81373782195781, -73.90494845944733)"
For Hire Vehicle Complaint,Driver Complaint,MANHATTAN,"(40.76468194800073, -73.96429754945405)"
Derelict Vehicles,14 Derelict Vehicles,BROOKLYN,"(40.68316998227061, -73.88945766440604)"
PLUMBING,BATHTUB,BROOKLYN,"(40.65777699805864, -73.9514662527712)"
Noise - Vehicle,Car/Truck Music,BRONX,"(40.880723053540464, -73.87663864911453)"
Derelict Vehicles,14 Derelict Vehicles,BROOKLYN,"(40.68462394937031, -73.89449230969072)"
PAINT - PLASTER,WALLS,BROOKLYN,"(40.70308606398163, -73.92744924465178)"
Blocked Driveway,Partial Access,BRONX,"(40.861713639079966, -73.84921265470626)"
Derelict Vehicles,14 Derelict Vehicles,BROOKLYN,"(40.66837510433852, -73.87806595610924)"
PLUMBING,BATHTUB,BRONX,"(40.823191918538704, -73.89685599437487)"
Broken Muni Meter,Coin or Card Did Not Register,BROOKLYN,"(40.65005323085229, -73.95861450904854)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BROOKLYN,"(40.67609216064693, -73.8933773915062)"
PAINT - PLASTER,WALLS,BRONX,"(40.85175441394754, -73.92273620228266)"
Street Condition,Pothole,STATEN ISLAND,"(40.59161935201807, -74.19081027378452)"
Other Enforcement,E10 Obstruction (Street/Sidewalk),BROOKLYN,"(40.66752155923634, -73.88618169432583)"
NONCONST,VERMIN,BRONX,"(40.82585350328034, -73.89906319332044)"
Blocked Driveway,No Access,BRONX,"(40.86370668981107, -73.84536503426293)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BROOKLYN,"(40.69852260886419, -73.93381585306365)"
PAINT - PLASTER,WALLS,MANHATTAN,"(40.813585542955316, -73.93964416903606)"
Street Condition,Pothole,QUEENS,
Other Enforcement,E10 Obstruction (Street/Sidewalk),BROOKLYN,"(40.63440422955267, -73.94931430079833)"
NONCONST,VERMIN,BROOKLYN,"(40.71295537388673, -73.95912734808685)"
Maintenance or Facility,Graffiti or Vandalism,BROOKLYN,
Derelict Vehicles,14 Derelict Vehicles,BROOKLYN,"(40.630043769941274, -73.94552039583849)"
PAINT - PLASTER,WALLS,BRONX,"(40.8252606343704, -73.88720542712413)"
Street Condition,"Rough, Pitted or Cracked Roads",QUEENS,"(40.74598612524494, -73.71054793735362)"
Derelict Bicycle,14B Derelict Bicycle,MANHATTAN,"(40.734374233409774, -73.99239006896815)"
PAINT - PLASTER,WALLS,QUEENS,"(40.7167203820609, -73.91314565744592)"
Street Condition,Pothole,MANHATTAN,
Traffic Signal Condition,LED Pedestrian Unit,QUEENS,
NONCONST,VERMIN,BRONX,"(40.855321300428585, -73.86477474057286)"
Illegal Parking,Posted Parking Sign Violation,BRONX,"(40.853650213710026, -73.882732784638)"
Traffic Signal Condition,LED Pedestrian Unit,QUEENS,"(40.764014167069334, -73.881215603239)"
PAINT - PLASTER,WALLS,BRONX,"(40.869721570056875, -73.89532671061157)"
Indoor Sewage,Sewage Odor,BRONX,"(40.90782746842087, -73.90656848824969)"
Traffic Signal Condition,LED Pedestrian Unit,QUEENS,"(40.746188265132545, -73.92948106349543)"
NONCONST,VERMIN,BRONX,"(40.81373782195781, -73.90494845944733)"
Street Condition,Pothole,BROOKLYN,
Street Light Condition,Street Light Lamp Missing,QUEENS,"(40.71443200748087, -73.84572578383464)"
PLUMBING,BASIN/SINK,BRONX,"(40.884345626700004, -73.87883434865722)"
Street Condition,Pothole,BROOKLYN,
Other Enforcement,E10 Obstruction (Street/Sidewalk),MANHATTAN,"(40.72754804937303, -74.00727361282912)"
PAINT - PLASTER,WALLS,BROOKLYN,"(40.65114994286522, -74.00974470595162)"
Illegal Parking,Double Parked Blocking Vehicle,BRONX,"(40.853650213710026, -73.882732784638)"
Sanitation Condition,12 Dead Animals,BROOKLYN,"(40.64045453300063, -73.97779687351543)"
PLUMBING,SHOWER-STALL,BRONX,"(40.84810762952913, -73.92413562875716)"
Noise - Commercial,Loud Music/Party,BRONX,"(40.865463543742564, -73.86526027702043)"
Sanitation Condition,12 Dead Animals,BROOKLYN,"(40.641168205692324, -73.97794437021166)"
PAINT - PLASTER,WALLS,BRONX,"(40.869721570056875, -73.89532671061157)"
For Hire Vehicle Complaint,Driver Complaint,QUEENS,"(40.704201285661156, -73.81524410928496)"
Sanitation Condition,12 Dead Animals,BROOKLYN,"(40.63880422149573, -73.99535554658601)"
NONCONST,VERMIN,BRONX,"(40.83065331987539, -73.92308231033165)"
Street Condition,"Rough, Pitted or Cracked Roads",QUEENS,"(40.75008194365652, -73.77895655993889)"
Sanitation Condition,12 Dead Animals,BROOKLYN,"(40.632149670318796, -73.98283993335478)"
PLUMBING,BATHTUB,BROOKLYN,"(40.66477201683291, -73.94819904727709)"
Water System,No Water/Low Pressure (WA5),QUEENS,"(40.6937762776785, -73.89895301894805)"
Sanitation Condition,12 Dead Animals,BROOKLYN,"(40.60419461792944, -73.9721765349984)"
NONCONST,VERMIN,MANHATTAN,"(40.80048137528679, -73.95594209210782)"
For Hire Vehicle Complaint,Driver Complaint,BROOKLYN,"(40.6127856183341, -73.98617652083588)"
Derelict Vehicles,14 Derelict Vehicles,BROOKLYN,"(40.6063301556918, -73.97253578421875)"
PAINT - PLASTER,WALLS,BRONX,"(40.8790702409181, -73.87616438150768)"
Water System,Excessive Water In Basement (WEFB),BROOKLYN,"(40.67779115124467, -73.89334943842253)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BROOKLYN,"(40.62158349460714, -74.00187675401598)"
PLUMBING,SHOWER-STALL,BRONX,"(40.83649992498582, -73.91575027111848)"
Rodent,Rat Sighting,BROOKLYN,"(40.69546185158104, -73.99397763508536)"
Street Light Condition,Street Light Out,BRONX,
NONCONST,VERMIN,MANHATTAN,"(40.83108435910498, -73.94781300415312)"
Street Condition,Pothole,MANHATTAN,
Street Light Condition,Street Light Out,BRONX,
PLUMBING,BASIN/SINK,MANHATTAN,"(40.836687919499205, -73.9453475684647)"
For Hire Vehicle Complaint,Driver Complaint,BRONX,"(40.87782776134296, -73.87957667903076)"
Sanitation Condition,12 Dead Animals,QUEENS,"(40.756467155290565, -73.93378354640043)"
PAINT - PLASTER,WALLS,BRONX,"(40.87887999023407, -73.9074444993524)"
Street Condition,Wear & Tear,BROOKLYN,
Derelict Vehicles,14 Derelict Vehicles,QUEENS,"(40.77078059187937, -73.93309419111463)"
PLUMBING,SPRINKLER,BROOKLYN,"(40.64748549427841, -74.01150994134684)"
Water Conservation,Water Meter Stolen/Missing - Other (CLO),QUEENS,"(40.752864430749256, -73.92239973796056)"
Derelict Vehicles,14 Derelict Vehicles,QUEENS,"(40.77133954004311, -73.9314292736931)"
NONCONST,VERMIN,MANHATTAN,"(40.812061615163465, -73.9438758179699)"
Unsanitary Animal Pvt Property,Animal Odor,BRONX,"(40.82623952520191, -73.89794609913461)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,"(40.772797834693186, -73.91610164205625)"
PLUMBING,SHOWER-STALL,MANHATTAN,"(40.80320657648027, -73.9325884205915)"
Taxi Complaint,Vehicle Complaint,MANHATTAN,"(40.75811393684285, -73.97539336674451)"
Other Enforcement,E10 Obstruction (Street/Sidewalk),QUEENS,"(40.757649685755176, -73.92008403525976)"
PAINT - PLASTER,WALLS,BRONX,"(40.823103590506854, -73.92457241840457)"
DCA Literature Request,Know Before You Enroll Guide,Unspecified,
Derelict Vehicles,14 Derelict Vehicles,MANHATTAN,"(40.76832454978416, -73.957208867825)"
PAINT - PLASTER,WALLS,BRONX,"(40.869721570056875, -73.89532671061157)"
Damaged Tree,Branch or Limb Has Fallen Down,BROOKLYN,"(40.67049030034856, -73.95708057838743)"
Other Enforcement,E10 Obstruction (Street/Sidewalk),MANHATTAN,"(40.780840210910654, -73.94957113885701)"
PLUMBING,BATHTUB,BRONX,"(40.852720015361946, -73.90712304312343)"
Street Condition,"Rough, Pitted or Cracked Roads",QUEENS,"(40.61170679452694, -73.74711834857911)"
Other Enforcement,E10 Obstruction (Street/Sidewalk),MANHATTAN,"(40.78052741204465, -73.94980246785616)"
PLUMBING,BASIN/SINK,BRONX,"(40.8303485753794, -73.87577807698075)"
Street Sign - Missing,Stop,BROOKLYN,"(40.61354867348752, -73.92338649748714)"
Derelict Bicycle,14B Derelict Bicycle,MANHATTAN,"(40.80224687710387, -73.9659389175394)"
PAINT - PLASTER,CEILING,MANHATTAN,"(40.81639018259424, -73.94416841385744)"
Rodent,Rat Sighting,QUEENS,"(40.57168754754425, -73.86160543539565)"
Dirty Conditions,E2 Receptacle Violation,MANHATTAN,"(40.78070772468278, -73.9543844673598)"
PLUMBING,SHOWER-STALL,QUEENS,"(40.72513694129606, -73.81606637649226)"
Street Condition,"Rough, Pitted or Cracked Roads",BROOKLYN,"(40.68039039639543, -73.94955696438566)"
Missed Collection (All Materials),1R Missed Recycling-All Materials,MANHATTAN,"(40.726710827023595, -73.99166936456741)"
PLUMBING,BASIN/SINK,BRONX,"(40.884345626700004, -73.87883434865722)"
Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),STATEN ISLAND,"(40.60899601030054, -74.07517126452213)"
Litter Basket / Request,10 Litter Basket / Request,MANHATTAN,"(40.7117796369155, -73.99970061158353)"
PAINT - PLASTER,WALLS,MANHATTAN,"(40.80048137528679, -73.95594209210782)"
Food Establishment,Food Preparation Location,BRONX,"(40.85443336573051, -73.85460079838253)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,MANHATTAN,"(40.722241846649354, -73.98628730097782)"
Street Condition,Pothole,QUEENS,"(40.73319846807605, -73.89494220240371)"
Missed Collection (All Materials),1 Missed Collection,MANHATTAN,"(40.726710827023595, -73.99166936456741)"
Rodent,Rat Sighting,BRONX,"(40.81893932615144, -73.88698130286163)"
Sanitation Condition,12 Dead Animals,QUEENS,"(40.74351090702305, -73.7174046351395)"
Rodent,Rat Sighting,QUEENS,"(40.59418801428136, -73.80082145383885)"
Sanitation Condition,12 Dead Animals,QUEENS,"(40.69408463772785, -73.74266604728065)"
Street Condition,Pothole,QUEENS,"(40.69755816591631, -73.85277191982536)"
Water Quality,"Clear Water With Organisms (Insects, Worms) (QE2)",QUEENS,"(40.76494046458546, -73.91724146058725)"
Street Condition,"Rough, Pitted or Cracked Roads",STATEN ISLAND,"(40.54013102577698, -74.21767940079998)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,"(40.708486818193286, -73.73915501233931)"
Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),QUEENS,"(40.66895279795462, -73.74486460158803)"
Water Quality,Cloudy Or Milky Water (QB1),MANHATTAN,"(40.79438335002187, -73.95102717553175)"
Food Establishment,No Permit or License,BRONX,"(40.85041977526057, -73.91036855975861)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,"(40.66122101461289, -73.75253543864946)"
Street Condition,Pothole,BROOKLYN,
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,"(40.676539211055214, -73.72685284260808)"
Food Establishment,Toilet Facility,BROOKLYN,"(40.65729340097117, -73.95025921642365)"
Street Light Condition,Street Light Out,STATEN ISLAND,"(40.551345601854095, -74.16162710048951)"
Broken Muni Meter,Coin or Card Did Not Register,QUEENS,"(40.72128030365673, -73.84787088907498)"
Sweeping/Missed-Inadequate,3 Sweeping/Missed-Inadequate,BROOKLYN,"(40.68756425022691, -73.98439779239298)"
Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),QUEENS,"(40.66457840824745, -73.7527753015352)"
Dirty Conditions,E2 Receptacle Violation,BROOKLYN,"(40.687361157633184, -73.98454928219006)"
Food Establishment,Rodents/Insects/Garbage,BROOKLYN,"(40.63475315972068, -73.96495794187737)"
Sanitation Condition,12 Dead Animals,BROOKLYN,"(40.67816855314742, -73.92249747044505)"
Rodent,Condition Attracting Rodents,BROOKLYN,"(40.681571496086534, -73.92578529755689)"
Derelict Vehicles,14 Derelict Vehicles,BROOKLYN,"(40.698342638902034, -73.98220260164477)"
Food Establishment,Food Contains Foreign Object,MANHATTAN,"(40.75029392324656, -73.99484248924927)"
Dirty Conditions,E2 Receptacle Violation,BROOKLYN,"(40.69526742103857, -73.97623156176391)"
Food Establishment,Food Contains Foreign Object,MANHATTAN,"(40.7756384184481, -73.96262360172098)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,MANHATTAN,"(40.745383456755604, -73.99277135576274)"
Taxi Complaint,Driver Complaint,MANHATTAN,"(40.7591997120635, -73.98461925002192)"
Other Enforcement,E10 Obstruction (Street/Sidewalk),MANHATTAN,"(40.74127635122627, -73.98347221672425)"
Taxi Complaint,Driver Complaint,MANHATTAN,"(40.76718750212888, -73.98996394904202)"
Other Enforcement,E10 Obstruction (Street/Sidewalk),MANHATTAN,"(40.744660324172045, -73.98147206343941)"
Rodent,Condition Attracting Rodents,MANHATTAN,"(40.80321530810157, -73.9644249753306)"
Litter Basket / Request,10 Litter Basket / Request,BROOKLYN,"(40.68330312839097, -73.91726706021257)"
Broken Muni Meter,No Receipt,MANHATTAN,"(40.81120428354466, -73.96157045984346)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,BROOKLYN,"(40.68062794450431, -73.95309729233743)"
Street Condition,Pothole,BROOKLYN,
Traffic Signal Condition,Mast Arm,BROOKLYN,"(40.6170037911252, -73.96910952299787)"
Broken Muni Meter,Coin or Card Did Not Register,BROOKLYN,"(40.58585025703348, -73.9527174210304)"
Traffic Signal Condition,Mast Arm,BROOKLYN,
Consumer Complaint,Dissatisfaction with Provider,MANHATTAN,"(40.75062332739477, -73.99567979643504)"
Sewer,Sewer Break (SBR),BROOKLYN,"(40.63948775361365, -73.99824164741521)"
Consumer Complaint,Cigarette Sale to Minor,Unspecified,
Sanitation Condition,12 Dead Animals,QUEENS,"(40.72157434606261, -73.77727254885646)"
Street Sign - Damaged,Stop,BROOKLYN,"(40.64219650631592, -73.92834781875123)"
Litter Basket / Request,10 Litter Basket / Request,QUEENS,"(40.73168983405204, -73.80508304309635)"
Consumer Complaint,Dissatisfaction with Provider,QUEENS,"(40.74977461399924, -73.8841030494092)"
Derelict Vehicles,14 Derelict Vehicles,QUEENS,"(40.72757766980717, -73.81474995304681)"
Consumer Complaint,Billing Dispute,BROOKLYN,"(40.718606148094246, -73.92936594883658)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,"(40.73484788795497, -73.80278611287763)"
Consumer Complaint,Billing Dispute,QUEENS,"(40.75367965517067, -73.91468558644155)"
Street Light Condition,Street Light Out,BRONX,
Consumer Complaint,Prohibited Item Sale to Minor,STATEN ISLAND,"(40.527656608791816, -74.2299410793564)"
Derelict Vehicles,14 Derelict Vehicles,QUEENS,"(40.73333511177991, -73.8107179483699)"
Consumer Complaint,Credit Card Limitations Not Posted,QUEENS,"(40.731169015281665, -73.86034692392937)"
Derelict Vehicles,14 Derelict Vehicles,QUEENS,"(40.72757766980717, -73.81474995304681)"
Street Sign - Missing,Street Cleaning - ASP,QUEENS,"(40.76825337504561, -73.82975253145614)"
Derelict Vehicles,14 Derelict Vehicles,QUEENS,"(40.7201127852236, -73.81190270103005)"
Consumer Complaint,Damaged Vehicle,BROOKLYN,"(40.713782136727296, -73.93626081059715)"
Street Light Condition,Street Light Out,BROOKLYN,"(40.57473514876514, -74.00591788781723)"
Consumer Complaint,Exchange/Refund/Return,QUEENS,"(40.70802684434545, -73.80165715378847)"
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),MANHATTAN,"(40.73396496976481, -73.98877821707838)"
Consumer Complaint,Closed without Notice,QUEENS,"(40.729821018073146, -73.86008275172274)"
Street Light Condition,Street Light Out,BRONX,"(40.843857941042664, -73.83043007761825)"
Consumer Complaint,Cigarette Sale to Minor,QUEENS,"(40.689096093648075, -73.8404621423511)"
Sewer,Catch Basin Sunken/Damaged/Raised (SC1),MANHATTAN,"(40.78723809387397, -73.95604835742766)"
Consumer Complaint,Exchange/Refund/Return,BROOKLYN,"(40.66352985246656, -73.921314186474)"
Street Light Condition,Street Light Out,STATEN ISLAND,"(40.53336160269037, -74.18859699207627)"
Consumer Complaint,Damaged Vehicle,BROOKLYN,"(40.70369310816842, -73.91985297241435)"
Street Light Condition,Street Light Out,BRONX,
Rodent,Rat Sighting,BRONX,"(40.82585350328034, -73.89906319332044)"
Street Light Condition,Street Light Out,MANHATTAN,"(40.70670619470713, -74.0160611465098)"
Consumer Complaint,Damaged/Defective Goods,QUEENS,"(40.7403008262429, -73.78986185559432)"
Street Light Condition,Street Light Out,BRONX,
Consumer Complaint,Exchange/Refund/Return,MANHATTAN,"(40.81661583858397, -73.93482920783278)"
Street Light Condition,Street Light Out,BROOKLYN,"(40.632885637657495, -73.94769778544028)"
Consumer Complaint,Exchange/Refund/Return,QUEENS,"(40.76124516789782, -73.91603677914476)"
Street Light Condition,Street Light Out,BRONX,
Consumer Complaint,Exchange/Refund/Return,QUEENS,"(40.76846215228561, -73.91015755843316)"
Street Light Condition,Street Light Out,BRONX,
Consumer Complaint,Exchange/Refund/Return,MANHATTAN,"(40.84905459729395, -73.93307690735507)"
Street Light Condition,Street Light Out,BROOKLYN,
Consumer Complaint,Exchange/Refund/Return,BRONX,"(40.81766818606352, -73.91542005443351)"
Street Light Condition,Street Light Out,BRONX,
Consumer Complaint,Exchange/Refund/Return,QUEENS,"(40.754000077799546, -73.90013938435612)"
Traffic Signal Condition,Ped Lamp,BROOKLYN,"(40.6757537468496, -73.97142204784221)"
Food Establishment,Food Spoiled,BROOKLYN,"(40.668765431254734, -73.98544396636133)"
Street Light Condition,Street Light Out,BRONX,"(40.877033540866954, -73.84636823281076)"
Consumer Complaint,Exchange/Refund/Return,BROOKLYN,"(40.64910895019565, -73.95840608009294)"
Street Light Condition,Street Light Out,MANHATTAN,
Taxi Complaint,Driver Complaint,MANHATTAN,"(40.744099058348795, -73.99564413111167)"
Street Light Condition,Street Light Out,QUEENS,"(40.75686959417144, -73.85705528739786)"
Street Condition,Pothole,BROOKLYN,
Street Light Condition,Street Light Out,BRONX,"(40.87135577116522, -73.86239189491882)"
Food Establishment,Food Contains Foreign Object,MANHATTAN,"(40.77165784559385, -73.95318842529461)"
Street Light Condition,Street Light Out,QUEENS,
Broken Muni Meter,Coin or Card Did Not Register,MANHATTAN,"(40.719686635241416, -74.01230524153085)"
Traffic Signal Condition,Ped Lamp,BROOKLYN,"(40.629161308000064, -74.0114275233943)"
Food Establishment,Food Contains Foreign Object,BROOKLYN,"(40.68091052974076, -73.98172412768328)"
Street Light Condition,Street Light Out,BRONX,
Street Condition,Pothole,QUEENS,
Street Light Condition,Street Light Out,MANHATTAN,
Taxi Complaint,Driver Complaint,MANHATTAN,"(40.709805719796464, -74.009987734673)"
Street Light Condition,Street Light Out,BRONX,
Consumer Complaint,False Advertising,MANHATTAN,"(40.73566703761617, -73.99278323501137)"
Derelict Vehicles,14 Derelict Vehicles,QUEENS,"(40.71948054505807, -73.90823224205201)"
Consumer Complaint,False Advertising,MANHATTAN,"(40.70716535490201, -74.00879347512976)"
Derelict Vehicles,14 Derelict Vehicles,QUEENS,"(40.70230540344589, -73.90346634774016)"
Consumer Complaint,False Advertising,QUEENS,"(40.710826800928416, -73.85970420506906)"
Traffic Signal Condition,Pedestrian Signal,BROOKLYN,"(40.691109042583925, -73.91696529078568)"
Consumer Complaint,False Advertising,BROOKLYN,"(40.66974421549974, -73.90685874554835)"
Street Light Condition,Street Light Out,BROOKLYN,"(40.69448428423963, -73.93734307484101)"
Consumer Complaint,False Advertising,BRONX,"(40.856076988361636, -73.90077056068587)"
Water System,Dirty Water (WE),QUEENS,"(40.77212149638084, -73.9109360696913)"
Consumer Complaint,False Advertising,MANHATTAN,"(40.70286634326313, -74.01551923032766)"
Derelict Vehicles,14 Derelict Vehicles,QUEENS,"(40.74762362573958, -73.8965760002401)"
Sidewalk Condition,Blocked - Construction,BROOKLYN,"(40.5780620078195, -73.88769489496883)"
Water System,Dirty Water (WE),QUEENS,"(40.77287351567533, -73.90740409229387)"
Consumer Complaint,False Advertising,MANHATTAN,"(40.75191025562788, -73.98994098582848)"
Traffic Signal Condition,Pedestrian Signal,MANHATTAN,
Rodent,Rat Sighting,MANHATTAN,"(40.72263505742577, -73.99505387497634)"
Sanitation Condition,12 Dead Animals,QUEENS,"(40.73908223738251, -73.89688876996148)"
Street Sign - Missing,Bus Stop,BRONX,"(40.878755424494884, -73.89961570742211)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,"(40.73940819904064, -73.92025386683888)"
Sidewalk Condition,Cellar Door Open/Unprotected,BROOKLYN,"(40.646381970788426, -74.01265568111221)"
Traffic Signal Condition,Pedestrian Signal,QUEENS,
Street Condition,Defective Hardware,BROOKLYN,"(40.6639058833396, -73.95097518576361)"
Traffic Signal Condition,Junction Box,BROOKLYN,
Consumer Complaint,False Advertising,MANHATTAN,"(40.77387549830657, -73.98222574060378)"
Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,QUEENS,"(40.73288569818372, -73.91887250291175)"
Street Sign - Damaged,"No Parking, Standing, Stopping",QUEENS,"(40.71269124634473, -73.88514867128518)"
Street Light Condition,Street Light Out,BROOKLYN,
Taxi Complaint,Driver Complaint,MANHATTAN,"(40.76092705262407, -73.99452761756353)"
Street Light Condition,Street Light Out,QUEENS,"(40.70100249456948, -73.89809093009937)"
Consumer Complaint,Non-Delivery Goods/Services,BRONX,"(40.801396038495234, -73.90991806290722)"
Street Light Condition,Street Light Out,BRONX,"(40.832695346779545, -73.86366435873164)"
Consumer Complaint,Non-Delivery Goods/Services,Unspecified,
Street Light Condition,Street Light Out,BRONX,
